location_type,map_label,lat,lon,country,candidate_rank,opportunity_tier
Existing Greggs,Greggs,55.9431424,-4.5711105,Scotland,,
Existing Greggs,Greggs,51.0698074,-1.7982122,England,,
Existing Greggs,Greggs,52.9031849,-1.2449806,England,,
Existing Greggs,Greggs,55.0678149,-3.6103532,Scotland,,
Existing Greggs,Greggs,55.8593518,-4.2583289,Scotland,,
Existing Greggs,Greggs,56.0001177,-3.7867564,Scotland,,
Existing Greggs,Greggs,55.0380074,-1.7100906,England,,
Existing Greggs,Greggs,51.3604844,-1.979112,England,,
Existing Greggs,Greggs,51.6630571,-3.8269503,Wales,,
Existing Greggs,Greggs,51.4096169,0.1439959,England,,
Existing Greggs,Greggs,53.5070856,-1.1134995,England,,
Existing Greggs,Greggs,53.7496736,-1.528678,England,,
Existing Greggs,Greggs,53.7870615,-2.7801741,England,,
Existing Greggs,Greggs,52.4573731,-1.1996395,England,,
Existing Greggs,Greggs,53.3136167,-1.1404036,England,,
Existing Greggs,Greggs,55.9988359,-3.7826311,Scotland,,
Existing Greggs,Greggs,52.4279031,-0.2714848,England,,
Existing Greggs,Greggs,53.3827569,-0.0125888,England,,
Existing Greggs,Greggs,51.4859946,-3.1582228,Wales,,
Existing Greggs,Greggs,51.7940487,-1.2841871,England,,
Existing Greggs,Greggs,56.0364,-3.8063164,Scotland,,
Existing Greggs,Greggs,51.5872456,-0.0419824,England,,
Existing Greggs,Greggs,54.8155094,-1.3731916,England,,
Existing Greggs,Greggs,51.0834506,-1.8249819,England,,
Existing Greggs,Greggs,52.1931231,-2.2147942,England,,
Existing Greggs,Greggs,53.6715676,-2.6208782,England,,
Existing Greggs,Greggs,54.5648457,-5.9085434,Northern Ireland,,
Existing Greggs,Greggs,53.1756169,-2.2244947,England,,
Existing Greggs,Greggs,52.9324099,1.2986036,England,,
Existing Greggs,Greggs,55.0682166,-3.5537542,Scotland,,
Existing Greggs,Greggs,51.1888936,-2.5494331,England,,
Existing Greggs,Greggs,51.5362864,0.7135403,England,,
Existing Greggs,Greggs,51.3077256,-0.7489252,England,,
Existing Greggs,Greggs,52.4869374,-1.9603491,England,,
Existing Greggs,Greggs,51.779459,-3.2072794,Wales,,
Existing Greggs,Greggs,50.7285872,-2.0177671,England,,
Existing Greggs,Greggs,51.451851,-2.5879223,England,,
Existing Greggs,Greggs,52.0754463,0.4520832,England,,
Existing Greggs,Greggs,50.7844203,-1.9074864,England,,
Existing Greggs,Greggs,51.6999853,0.1122353,England,,
Existing Greggs,Greggs,55.8179526,-4.0256227,Scotland,,
Existing Greggs,Greggs,53.3986531,-2.811718,England,,
Existing Greggs,Greggs,56.4177629,-3.4736999,Scotland,,
Existing Greggs,Greggs,54.6840692,-1.2132621,England,,
Existing Greggs,Greggs,52.2320297,0.8930442,England,,
Existing Greggs,Greggs,51.3995608,-0.2553989,England,,
Existing Greggs,Greggs,53.6781022,-1.7413225,England,,
Existing Greggs,Greggs,55.8998191,-4.2899107,Scotland,,
Existing Greggs,Greggs,52.7008304,-1.3054717,England,,
Existing Greggs,Greggs,55.8645432,-4.2840464,Scotland,,
Existing Greggs,Greggs,51.6115908,-3.407482,Wales,,
Existing Greggs,Greggs,50.7196045,-3.8520314,England,,
Existing Greggs,Greggs,51.6143667,-3.4138848,Wales,,
Existing Greggs,Greggs,55.8845711,-3.5105372,Scotland,,
Existing Greggs,Greggs,55.8833551,-3.5153232,Scotland,,
Existing Greggs,Greggs,55.9516116,-2.8833647,Scotland,,
Existing Greggs,Greggs,55.9263626,-3.0627749,Scotland,,
Existing Greggs,Greggs,54.992485,-1.6058267,England,,
Existing Greggs,Greggs,52.6714358,-3.1229127,Wales,,
Existing Greggs,Greggs,51.5299193,-0.1246391,England,,
Existing Greggs,Greggs,55.8721229,-4.1379937,Scotland,,
Existing Greggs,Greggs,51.5371275,-3.3841981,Wales,,
Existing Greggs,Greggs,51.6826882,-3.3789188,Wales,,
Existing Greggs,Greggs,55.8684944,-4.1212302,Scotland,,
Existing Greggs,Greggs,53.3615573,-2.2883735,England,,
Existing Greggs,Greggs,51.4504396,-2.5818455,England,,
Existing Greggs,Greggs,54.6054747,-5.9117947,Northern Ireland,,
Existing Greggs,Greggs,54.1134352,-3.2254467,England,,
Existing Greggs,Greggs,51.3258224,0.9863558,England,,
Existing Greggs,Greggs,53.2056704,-3.0240223,Wales,,
Existing Greggs,Greggs,53.6517214,-2.3158488,England,,
Existing Greggs,Greggs,54.7297715,-6.2312389,Northern Ireland,,
Existing Greggs,Greggs,54.638019,-1.6903754,England,,
Existing Greggs,Greggs,51.5012321,-0.125212,England,,
Existing Greggs,Greggs,51.2405225,-0.1689194,England,,
Existing Greggs,Greggs,52.5439152,-0.331868,England,,
Existing Greggs,Greggs,51.2184725,-0.7904854,England,,
Existing Greggs,Greggs,53.8118869,-1.6265492,England,,
Existing Greggs,Greggs,54.5119887,-6.7632448,Northern Ireland,,
Existing Greggs,Greggs,54.6902662,-1.2106031,England,,
Existing Greggs,Greggs,54.6279338,-1.3065573,England,,
Existing Greggs,Greggs,52.5225553,-1.4691302,England,,
Existing Greggs,Greggs,51.3550968,-2.1403599,England,,
Existing Greggs,Greggs Outlet,55.9241498,-3.2863534,Scotland,,
Existing Greggs,Greggs,53.4812991,-2.1700613,England,,
Existing Greggs,Greggs,51.4574679,-2.5902567,England,,
Existing Greggs,Greggs,52.4011347,-1.5145162,England,,
Existing Greggs,Greggs,51.0783995,1.1786632,England,,
Existing Greggs,Greggs,52.6014964,-0.2666973,England,,
Existing Greggs,Greggs,54.5877613,-5.9327015,Northern Ireland,,
Existing Greggs,Greggs,53.4127129,-2.1571677,England,,
Existing Greggs,Greggs,52.4803042,-1.4732209,England,,
Existing Greggs,Greggs,55.8366457,-4.5112322,Scotland,,
Existing Greggs,Greggs,52.760886,-0.1586311,England,,
Existing Greggs,Greggs,51.514175,-0.1026798,England,,
Existing Greggs,Greggs,53.4071703,-2.9825829,England,,
Existing Greggs,Greggs,53.8208697,-3.0499883,England,,
Existing Greggs,Greggs,52.5127777,-1.8737514,England,,
Existing Greggs,Greggs,52.6762762,-2.4238435,England,,
Existing Greggs,Greggs,53.7355166,-1.7210617,England,,
Existing Greggs,Greggs,52.7176833,-2.5246075,England,,
Existing Greggs,Greggs,53.3304798,-1.9096256,England,,
Existing Greggs,Greggs,54.9764883,-1.6127053,England,,
Existing Greggs,Greggs,53.4227335,-3.0666693,England,,
Existing Greggs,Greggs,54.5256336,-6.0041282,Northern Ireland,,
Existing Greggs,Greggs,53.5312776,-1.4120689,England,,
Existing Greggs,Greggs,51.440347,-0.3873264,England,,
Existing Greggs,Greggs,54.4235427,-6.4424633,Northern Ireland,,
Existing Greggs,Greggs,52.8966154,-1.1423037,England,,
Existing Greggs,Greggs,51.5892741,-3.2237602,Wales,,
Existing Greggs,Greggs,53.3674908,-2.2791645,England,,
Existing Greggs,Greggs,53.4765091,-2.867673,England,,
Existing Greggs,Greggs,50.8452964,-1.0669578,England,,
Existing Greggs,Greggs,55.4678915,-4.6283431,Scotland,,
Existing Greggs,Greggs,51.8936559,-1.1628489,England,,
Existing Greggs,Greggs,51.5568246,-0.2825108,England,,
Existing Greggs,Greggs,51.9174894,-2.0952679,England,,
Existing Greggs,Greggs,54.8894905,-1.5600062,England,,
Existing Greggs,Greggs Outlet,51.4593117,-2.5549299,England,,
Existing Greggs,Greggs,51.3415712,0.5722016,England,,
Existing Greggs,Greggs,53.4287576,-2.9196238,England,,
Existing Greggs,Greggs,55.8623623,-4.0262205,Scotland,,
Existing Greggs,Greggs,51.4814004,-3.1983595,Wales,,
Existing Greggs,Greggs,51.4900306,0.1211727,England,,
Existing Greggs,Greggs,56.0114027,-3.7658958,Scotland,,
Existing Greggs,Greggs,51.4033798,0.0154012,England,,
Existing Greggs,Greggs,53.3948202,-2.6104944,England,,
Existing Greggs,Greggs,51.4114078,-0.3017684,England,,
Existing Greggs,Greggs,52.5248219,-0.2407205,England,,
Existing Greggs,Greggs,53.3850729,-2.347196,England,,
Existing Greggs,Greggs,51.3565836,-2.9339519,England,,
Existing Greggs,Greggs,50.9018406,-1.4031116,England,,
Existing Greggs,Greggs,51.2739935,0.5239512,England,,
Existing Greggs,Greggs,50.7386201,-3.5453794,England,,
Existing Greggs,Greggs,53.9625047,-2.759474,England,,
Existing Greggs,Greggs,54.5276023,-1.2925409,England,,
Existing Greggs,Greggs,54.5461424,-1.3205802,England,,
Existing Greggs,Greggs,54.9939401,-1.4313944,England,,
Existing Greggs,Greggs,52.4284567,-1.9218358,England,,
Existing Greggs,Greggs,56.1150568,-3.7915278,Scotland,,
Existing Greggs,Greggs,53.8657561,-1.9078986,England,,
Existing Greggs,Greggs,51.4067796,-0.0306738,England,,
Existing Greggs,Greggs,52.6582351,-1.1331421,England,,
Existing Greggs,Greggs,53.5391841,-0.0445381,England,,
Existing Greggs,Greggs,52.6529898,-1.0691684,England,,
Existing Greggs,Greggs,51.5244667,-3.1025799,Wales,,
Existing Greggs,Greggs,55.9071418,-4.2065935,Scotland,,
Existing Greggs,Greggs,51.4943518,-0.0904579,England,,
Existing Greggs,Greggs,53.8676303,-1.9073378,England,,
Existing Greggs,Greggs,51.6197656,-3.9459439,Wales,,
Existing Greggs,Greggs,52.7291661,-1.366509,England,,
Existing Greggs,Greggs,51.603258,-0.0548981,England,,
Existing Greggs,Greggs,55.6104171,-4.4954884,Scotland,,
Existing Greggs,Greggs,54.9734057,-1.6109604,England,,
Existing Greggs,Greggs,53.406198,-2.9815389,England,,
Existing Greggs,Greggs,51.533989,-0.0269313,England,,
Existing Greggs,Greggs,51.0103289,-2.1928427,England,,
Existing Greggs,Greggs,53.7964164,-1.545681,England,,
Existing Greggs,Greggs,53.7519262,-2.8814544,England,,
Existing Greggs,Greggs,52.5980428,0.398044,England,,
Existing Greggs,Greggs,56.0152398,-3.7052062,Scotland,,
Existing Greggs,Greggs,51.5955803,-2.9310505,Wales,,
Existing Greggs,Greggs,57.0542334,-2.480032,Scotland,,
Existing Greggs,Greggs,51.4631386,-0.3016595,England,,
Existing Greggs,Greggs,53.3928596,-2.2921318,England,,
Existing Greggs,Greggs,52.057614,-0.035904,England,,
Existing Greggs,Greggs,51.4153221,-2.6002742,England,,
Existing Greggs,Greggs,53.402225,-2.254752,England,,
Existing Greggs,Greggs,54.9082949,-1.4141957,England,,
Existing Greggs,Greggs,52.5763965,-0.2103306,England,,
Existing Greggs,Greggs,54.9952133,-1.465519,England,,
Existing Greggs,Greggs,55.7602219,-4.1803121,Scotland,,
Existing Greggs,Greggs,56.3875828,-3.47921,Scotland,,
Existing Greggs,Greggs @ Primark Oxford St,51.5164844,-0.131851,England,,
Existing Greggs,Greggs,54.3528112,-1.4460116,England,,
Existing Greggs,Greggs,52.0963495,0.1310333,England,,
Existing Greggs,Greggs,52.8396457,0.8704103,England,,
Existing Greggs,Greggs,53.4283359,-2.8262687,England,,
Existing Greggs,Greggs,50.7859464,0.3058343,England,,
Existing Greggs,Greggs,51.7166761,-5.041899,Wales,,
Existing Greggs,Greggs,53.4092781,-2.9939419,England,,
Existing Greggs,Greggs,51.4095131,0.758701,England,,
Existing Greggs,Greggs,54.5625366,-1.2058259,England,,
Existing Greggs,Greggs,51.378842,-0.242474,England,,
Existing Greggs,Greggs,53.4210544,-2.78579,England,,
Existing Greggs,Greggs,53.4127436,-2.83659,England,,
Existing Greggs,Greggs,53.13963,-4.2735544,Wales,,
Existing Greggs,Bitesize Greggs,51.4472571,0.2187809,England,,
Existing Greggs,Greggs,54.6052279,-5.9285268,Northern Ireland,,
Existing Greggs,Greggs,52.4640065,0.0435544,England,,
Existing Greggs,Greggs,53.4660383,-2.8542858,England,,
Existing Greggs,Greggs,53.45135,-2.7421689,England,,
Existing Greggs,Greggs,54.587,-1.5648202,England,,
Existing Greggs,Greggs,55.7826897,-3.9795238,Scotland,,
Existing Greggs,Greggs,55.9489036,-4.7595613,Scotland,,
Existing Greggs,Greggs,51.692631,-3.0213006,Wales,,
Existing Greggs,Greggs,53.2557934,-1.4457096,England,,
Existing Greggs,Greggs,53.2904465,-0.5424801,England,,
Existing Greggs,Greggs,55.8565647,-4.0206931,Scotland,,
Existing Greggs,Greggs,52.4432873,-1.8339393,England,,
Existing Greggs,Greggs,51.2844044,-1.0597069,England,,
Existing Greggs,Greggs,52.6225005,1.3073654,England,,
Existing Greggs,Greggs,51.5188156,-0.1419251,England,,
Existing Greggs,Greggs,52.5613764,-1.8255078,England,,
Existing Greggs,Greggs,51.3787016,-2.3595121,England,,
Existing Greggs,Greggs,51.3400118,0.7350103,England,,
Existing Greggs,Greggs,52.4333886,-1.8932761,England,,
Existing Greggs,Greggs,52.9290082,-1.2763369,England,,
Existing Greggs,Greggs,52.8905827,-1.4524613,England,,
Existing Greggs,Greggs,52.9215121,-1.4745542,England,,
Existing Greggs,Greggs,52.3917476,-0.5254505,England,,
Existing Greggs,Greggs,51.7892121,1.1529554,England,,
Existing Greggs,Greggs,52.4907574,-1.8670514,England,,
Existing Greggs,Greggs,53.3426447,-2.73264,England,,
Existing Greggs,Greggs,51.5377961,-0.1935459,England,,
Existing Greggs,Greggs,52.4468315,-1.8207896,England,,
Existing Greggs,Greggs,52.517226,-1.8205062,England,,
Existing Greggs,Greggs,50.9244384,-1.3118342,England,,
Existing Greggs,Greggs,51.7312644,0.6766866,England,,
Existing Greggs,Greggs,52.5624209,-1.8234209,England,,
Existing Greggs,Greggs,52.0651096,-0.5538876,England,,
Existing Greggs,Greggs,55.9298458,-3.2993946,Scotland,,
Existing Greggs,Greggs,51.1303025,0.9056597,England,,
Existing Greggs,Greggs,52.0586388,1.1499822,England,,
Existing Greggs,Greggs,52.638791,1.2820751,England,,
Existing Greggs,Greggs,51.4972177,-0.1340214,England,,
Existing Greggs,Greggs,52.5057241,-1.8635373,England,,
Existing Greggs,Greggs,55.5988727,-2.4335311,Scotland,,
Existing Greggs,Greggs,53.0970523,-1.3881347,England,,
Existing Greggs,Greggs,54.6890704,-1.5561291,England,,
Existing Greggs,Greggs,55.862304,-4.2531985,Scotland,,
Existing Greggs,Greggs,52.4868264,-1.9130302,England,,
Existing Greggs,Greggs,51.1286471,-3.004441,England,,
Existing Greggs,Greggs,52.5850259,-2.1258956,England,,
Existing Greggs,Greggs,52.5857206,-2.1272324,England,,
Existing Greggs,Greggs,51.5336674,-0.108242,England,,
Existing Greggs,Greggs,50.7204671,-1.8829603,England,,
Existing Greggs,Greggs,52.621785,1.2624682,England,,
Existing Greggs,Greggs,55.9351957,-3.4472068,Scotland,,
Existing Greggs,Greggs,51.3814036,-2.3610381,England,,
Existing Greggs,Greggs,51.5405837,0.1483202,England,,
Existing Greggs,Greggs,51.5389167,0.1270485,England,,
Existing Greggs,Greggs,50.922011,-1.4327241,England,,
Existing Greggs,Greggs,52.9225712,-1.4768089,England,,
Existing Greggs,Greggs,50.7205578,-1.877357,England,,
Existing Greggs,Greggs,51.2171431,-2.332047,England,,
Existing Greggs,Greggs,50.7211327,-1.876325,England,,
Existing Greggs,Greggs,52.9728755,-1.3090679,England,,
Existing Greggs,Greggs,53.4161005,-1.5013634,England,,
Existing Greggs,Greggs,50.9056392,-1.339326,England,,
Existing Greggs,Greggs,51.5432072,-0.0049651,England,,
Existing Greggs,Greggs,51.7599113,-1.2112049,England,,
Existing Greggs,Greggs,52.6572456,1.281974,England,,
Existing Greggs,Greggs,52.2374509,-0.8965196,England,,
Existing Greggs,Greggs,52.6245974,1.2915499,England,,
Existing Greggs,Greggs,52.6651855,1.2796715,England,,
Existing Greggs,Greggs,51.1386025,-2.9968242,England,,
Existing Greggs,Greggs,54.7766836,-1.5751153,England,,
Existing Greggs,Greggs,52.9274817,-1.2149838,England,,
Existing Greggs,Greggs,53.7022286,-1.7801149,England,,
Existing Greggs,Greggs,51.5108829,-0.0852973,England,,
Existing Greggs,Greggs,55.8539718,-4.2115199,Scotland,,
Existing Greggs,Greggs,51.7529728,-0.3375299,England,,
Existing Greggs,Greggs,52.9975448,-0.4096514,England,,
Existing Greggs,Greggs,51.5622045,-1.8167765,England,,
Existing Greggs,Greggs,52.7416561,0.4113123,England,,
Existing Greggs,Greggs,51.7336478,0.4718786,England,,
Existing Greggs,Greggs,52.445448,-1.8592177,England,,
Existing Greggs,Greggs,51.8327176,1.2453751,England,,
Existing Greggs,Greggs,52.4938367,-1.8198986,England,,
Existing Greggs,Greggs,51.608127,-2.5252871,England,,
Existing Greggs,Greggs,53.3790975,-1.4704119,England,,
Existing Greggs,Greggs,54.9923967,-1.6755602,England,,
Existing Greggs,Greggs,53.724454,-1.7136015,England,,
Existing Greggs,Greggs,54.5766211,-1.2827885,England,,
Existing Greggs,Greggs,53.5781413,-0.1073004,England,,
Existing Greggs,Greggs,52.4600934,-1.9462169,England,,
Existing Greggs,Greggs,56.1490055,-3.7408165,Scotland,,
Existing Greggs,Greggs,52.456684,-1.8693335,England,,
Existing Greggs,Greggs,53.0371508,-1.081917,England,,
Existing Greggs,Greggs,51.3784666,-0.1028388,England,,
Existing Greggs,Greggs,51.3751198,-0.1012893,England,,
Existing Greggs,Greggs,51.9478808,-0.2786541,England,,
Existing Greggs,Greggs,55.8976849,-3.5326594,Scotland,,
Existing Greggs,Greggs,51.4965914,-0.1408852,England,,
Existing Greggs,Greggs,51.2012539,-2.3762694,England,,
Existing Greggs,Greggs,53.7397345,-0.3439743,England,,
Existing Greggs,Greggs,51.4926982,-0.2633506,England,,
Existing Greggs,Greggs,53.4064389,-1.4131561,England,,
Existing Greggs,Greggs,55.6358341,-2.6811738,Scotland,,
Existing Greggs,Greggs,51.8737159,-2.2463713,England,,
Existing Greggs,Greggs,52.9247901,-1.2064204,England,,
Existing Greggs,Greggs,52.8587161,-3.055231,England,,
Existing Greggs,Greggs,52.5096809,-1.965257,England,,
Existing Greggs,Greggs,53.4063345,-2.9841017,England,,
Existing Greggs,Greggs,52.9538289,-1.1473514,England,,
Existing Greggs,Greggs,54.6292539,-5.9137282,Northern Ireland,,
Existing Greggs,Greggs,52.4135866,-1.4995087,England,,
Existing Greggs,Greggs Outlet,52.4523492,-1.7831303,England,,
Existing Greggs,Greggs,53.4444771,-1.3465951,England,,
Existing Greggs,Greggs,50.9139713,-1.3031171,England,,
Existing Greggs,Greggs,52.4672899,-1.8085509,England,,
Existing Greggs,Greggs,53.7603791,-2.7006231,England,,
Existing Greggs,Greggs,55.169916,-1.5557545,England,,
Existing Greggs,Greggs,52.4623933,-1.8140449,England,,
Existing Greggs,Greggs,51.5944051,-0.3349203,England,,
Existing Greggs,Greggs,53.1414683,-0.8058631,England,,
Existing Greggs,Greggs,51.5530991,-0.2957078,England,,
Existing Greggs,Greggs,53.0580081,-2.2078536,England,,
Existing Greggs,Greggs,51.4566198,-2.6063243,England,,
Existing Greggs,Greggs,52.5856368,-1.9842585,England,,
Existing Greggs,Greggs,55.900908,-3.6410641,Scotland,,
Existing Greggs,Greggs,53.2350679,-1.4400314,England,,
Existing Greggs,Greggs,53.8164845,-1.7735479,England,,
Existing Greggs,Greggs,51.8640973,-0.410198,England,,
Existing Greggs,Greggs,51.0158839,-3.1035294,England,,
Existing Greggs,Greggs,53.5251402,-1.6306066,England,,
Existing Greggs,Greggs,51.5165316,-0.1193677,England,,
Existing Greggs,Greggs,51.5036989,-2.60229,England,,
Existing Greggs,Greggs,51.8479935,-2.1715562,England,,
Existing Greggs,Greggs,52.2854556,-1.9051118,England,,
Existing Greggs,Greggs,51.4539621,-2.5980833,England,,
Existing Greggs,Greggs,51.5497504,-0.1411633,England,,
Existing Greggs,Greggs,51.0680634,-1.7955636,England,,
Existing Greggs,Greggs,52.0923588,-1.9465696,England,,
Existing Greggs,Greggs,52.5505277,-1.8589207,England,,
Existing Greggs,Greggs,51.386793,0.547627,England,,
Existing Greggs,Greggs,51.5227149,-0.1367473,England,,
Existing Greggs,Greggs,51.7571334,-0.5527666,England,,
Existing Greggs,Greggs,55.9383316,-3.3148749,Scotland,,
Existing Greggs,Greggs,52.9212641,-1.5060197,England,,
Existing Greggs,Greggs,52.6601924,-3.147995,Wales,,
Existing Greggs,Greggs,50.8528098,-1.1800344,England,,
Existing Greggs,Greggs,53.4251067,-2.3228611,England,,
Existing Greggs,Greggs,52.8967035,-1.2694422,England,,
Existing Greggs,Greggs,54.281968,-0.4010288,England,,
Existing Greggs,Greggs,52.3944461,-1.5066293,England,,
Existing Greggs,Greggs,53.1449943,-1.1972267,England,,
Existing Greggs,Greggs,51.5378053,0.0789596,England,,
Existing Greggs,Greggs,51.716006,0.4749572,England,,
Existing Greggs,Greggs,52.5773068,-1.5472018,England,,
Existing Greggs,Greggs,51.5588379,0.2505622,England,,
Existing Greggs,Greggs,52.2413889,-3.3790723,Wales,,
Existing Greggs,Greggs,53.553701,-1.4785809,England,,
Existing Greggs,Greggs,53.5526401,-1.4796793,England,,
Existing Greggs,Greggs,53.5526418,-1.4817424,England,,
Existing Greggs,Greggs,52.8887123,-1.2651727,England,,
Existing Greggs,Greggs,51.4623485,-0.1145217,England,,
Existing Greggs,Greggs,51.5483284,-0.075576,England,,
Existing Greggs,Greggs,52.9968815,-1.2560178,England,,
Existing Greggs,Greggs,51.2808487,-0.842226,England,,
Existing Greggs,Greggs,53.2622917,-2.5124375,England,,
Existing Greggs,Greggs,54.8250292,-3.1612339,England,,
Existing Greggs,Greggs,53.0179062,-1.3044742,England,,
Existing Greggs,Greggs,51.5997386,-1.1243215,England,,
Existing Greggs,Greggs,53.6849849,-1.4968701,England,,
Existing Greggs,Greggs,55.0211609,-1.5900591,England,,
Existing Greggs,Greggs,55.0209208,-1.580814,England,,
Existing Greggs,Greggs,54.8792977,-2.9092665,England,,
Existing Greggs,Greggs,52.5037387,-1.9353322,England,,
Existing Greggs,Greggs,53.7956527,-1.5443187,England,,
Existing Greggs,Greggs,53.726146,-1.3527802,England,,
Existing Greggs,Greggs,51.5094817,-2.620279,England,,
Existing Greggs,Greggs,53.0383678,-1.203064,England,,
Existing Greggs,Greggs,52.3176273,-2.0616241,England,,
Existing Greggs,Greggs,51.4341953,-0.5113163,England,,
Existing Greggs,Greggs,51.4196945,-0.420024,England,,
Existing Greggs,Greggs,51.6775628,-0.6062429,England,,
Existing Greggs,Greggs,53.0406373,-2.2143578,England,,
Existing Greggs,Greggs,52.9656193,-1.1111894,England,,
Existing Greggs,Greggs,53.5920226,-0.6451961,England,,
Existing Greggs,Greggs,51.5353339,-2.5492279,England,,
Existing Greggs,Greggs,53.0022017,-1.1286729,England,,
Existing Greggs,Greggs,50.7184877,-1.9819752,England,,
Existing Greggs,Greggs,53.5615864,-1.4718989,England,,
Existing Greggs,Greggs,52.6951223,-2.4518598,England,,
Existing Greggs,Greggs,50.9061672,-1.4047292,England,,
Existing Greggs,Greggs,53.1196066,-3.3116674,Wales,,
Existing Greggs,Greggs,51.9411891,1.2580419,England,,
Existing Greggs,Greggs,52.2279132,-0.2709054,England,,
Existing Greggs,Greggs,54.9702366,-2.1009687,England,,
Existing Greggs,Greggs,52.6070201,1.2881257,England,,
Existing Greggs,Greggs,52.4373372,-1.8465939,England,,
Existing Greggs,Greggs,52.4783203,-1.8992545,England,,
Existing Greggs,Greggs,51.5486329,-0.0553296,England,,
Existing Greggs,Greggs,54.7763094,-1.5793353,England,,
Existing Greggs,Greggs,53.3409496,-2.9771507,England,,
Existing Greggs,Greggs,52.6808643,0.9412346,England,,
Existing Greggs,Greggs,51.4420013,-2.5975014,England,,
Existing Greggs,Greggs,53.3282895,-0.9589489,England,,
Existing Greggs,Greggs,52.4119427,-0.7392074,England,,
Existing Greggs,Greggs,54.156532,-3.1810241,England,,
Existing Greggs,Greggs,52.638421,1.2822707,England,,
Existing Greggs,Greggs,55.6119311,-4.6744878,Scotland,,
Existing Greggs,Greggs,51.3857077,-0.4203049,England,,
Existing Greggs,Greggs,50.8844947,-1.2452946,England,,
Existing Greggs,Greggs,51.9049316,-0.5197116,England,,
Existing Greggs,Greggs,54.6004252,-3.1357041,England,,
Existing Greggs,Greggs,52.633455,-1.6951158,England,,
Existing Greggs,Greggs,52.4792907,-1.9018369,England,,
Existing Greggs,Greggs,51.4803635,-2.5294463,England,,
Existing Greggs,Greggs,51.1859245,-0.610624,England,,
Existing Greggs,Greggs,52.3998588,-1.5310627,England,,
Existing Greggs,Greggs,52.6661054,0.1614106,England,,
Existing Greggs,Greggs,54.378447,-2.9055117,England,,
Existing Greggs,Greggs,52.9522097,-0.9532695,England,,
Existing Greggs,Greggs,54.9777503,-1.5777255,England,,
Existing Greggs,Greggs,51.5318579,-0.1246818,England,,
Existing Greggs,Greggs,51.5191132,-0.0609479,England,,
Existing Greggs,Greggs,56.0369619,-3.4264124,Scotland,,
Existing Greggs,Greggs,50.9782214,-3.2281737,England,,
Existing Greggs,Greggs,54.6641574,-2.7527637,England,,
Existing Greggs,Greggs,51.46223,-0.3026083,England,,
Existing Greggs,Greggs,52.9745908,-1.1877997,England,,
Existing Greggs,Greggs,52.7374128,-2.7262869,England,,
Existing Greggs,Greggs,53.7812703,-2.2751132,England,,
Existing Greggs,Greggs,51.8883743,0.902555,England,,
Existing Greggs,Greggs,50.7146254,-2.4370519,England,,
Existing Greggs,Greggs,51.4358828,-2.8525999,England,,
Existing Greggs,Greggs,51.9026404,-2.1149864,England,,
Existing Greggs,Greggs,51.5027215,-2.5793189,England,,
Existing Greggs,Greggs,52.3982496,-1.4335913,England,,
Existing Greggs,Greggs,53.7001161,-1.4185264,England,,
Existing Greggs,Greggs,52.5150694,-3.3154916,Wales,,
Existing Greggs,Greggs,53.7719319,-2.7236179,England,,
Existing Greggs,Greggs,51.4193756,-1.7331278,England,,
Existing Greggs,Greggs,51.4584753,-2.5870267,England,,
Existing Greggs,Greggs,52.0395062,-2.693552,England,,
Existing Greggs,Greggs,52.6370285,-1.1315848,England,,
Existing Greggs,Greggs,52.4879217,-0.7014586,England,,
Existing Greggs,Greggs,51.5883056,-1.4268878,England,,
Existing Greggs,Greggs,53.4151887,-1.4113141,England,,
Existing Greggs,Greggs,53.4129756,-1.4124648,England,,
Existing Greggs,Greggs,51.8890085,0.897979,England,,
Existing Greggs,Greggs,51.1484251,-0.9762883,England,,
Existing Greggs,Greggs,51.3768273,-2.3780823,England,,
Existing Greggs,Greggs,54.296291,-2.759874,England,,
Existing Greggs,Greggs,51.6474421,-0.4263868,England,,
Existing Greggs,Greggs,51.5701094,0.4573601,England,,
Existing Greggs,Greggs,52.6656067,-1.1660684,England,,
Existing Greggs,Greggs,51.4157155,-2.4987139,England,,
Existing Greggs,Greggs,51.9496991,-1.1978642,England,,
Existing Greggs,Greggs,53.3609434,-2.7401178,England,,
Existing Greggs,Greggs,51.5804726,-1.7194742,England,,
Existing Greggs,Greggs,52.6902173,-2.7221458,England,,
Existing Greggs,Greggs,53.3208209,-3.4897618,Wales,,
Existing Greggs,Greggs,53.3148328,-3.5042409,Wales,,
Existing Greggs,Greggs,53.8044971,-1.6230822,England,,
Existing Greggs,Greggs,54.7761011,-1.5410064,England,,
Existing Greggs,Greggs,52.3879019,-1.5547766,England,,
Existing Greggs,Greggs,51.7453596,-2.215775,England,,
Existing Greggs,Greggs,51.9179983,-2.1031155,England,,
Existing Greggs,Greggs,51.513947,-0.0941619,England,,
Existing Greggs,Greggs,51.458882,-2.5926056,England,,
Existing Greggs,Greggs,51.4263196,0.1034568,England,,
Existing Greggs,Greggs,51.8930139,0.89066,England,,
Existing Greggs,Greggs,52.0842911,-4.6607297,Wales,,
Existing Greggs,Greggs,51.5737329,-3.2204545,Wales,,
Existing Greggs,Greggs,53.7793172,-1.5823203,England,,
Existing Greggs,Greggs,52.4035143,-1.5577829,England,,
Existing Greggs,Greggs,52.7734266,-1.5567941,England,,
